Project_ID,Location,Geographic_Region,Budget_Cr,Tower_Count,Substations_Count,Steel_Demand_Tons,Conductor_Demand_Km,Insulator_Demand_Nos,Transformer_Demand_Units,Tower_Type,Substation_Type,Terrain_Difficulty,Tax_Rate,Start_Year,Completion_Year,Line_Length_CKM,Transformation_Capacity_MVA
PROJ-6670,Jabalpur,Hilly Forests,2197.0,2033,2,61099.5288218935,4068,131738,4,D/C 400 kV,GIS,Medium,18,2018,2020,678,2889
PROJ-4716,Chhattisgarh,Hilly Forests,2250.0,2554,3,89390.0,2682,61296,3,S/C 220 kV,AIS,Medium,12,2019,2021,894,4434
PROJ-9163,Raipur,Hilly Forests,1518.0,1132,1,39620.0,1359,23555,2,S/C 220 kV,GIS,Low,12,2020,2024,453,1091
PROJ-7677,Assam,Hilly Forests,1308.0,1483,2,44490.0,1557,35592,3,S/C 220 kV,AIS,Medium,18,2011,2013,519,3271
PROJ-6587,Raipur,Hilly Forests,2266.0,2034,2,56324.0,4062,131803,3,D/C 400 kV,GIS,Medium,18,2010,2012,677,3082
PROJ-5635,Chhattisgarh,Hilly Forests,958.0,983,1,34405.0,1032,24064,1,S/C 220 kV,Hybrid,Medium,18,2012,2015,344,500
PROJ-2031,Delhi,Northern Plains,1295.0,1123,2,33690.0,2700,168450,1,D/C 765 kV,AIS,Low,12,2020,2022,450,1468
PROJ-7666,Gujarat,Desert Plains,1372.0,5294,2,158820.0,5559,127056,3,S/C 220 kV,Hybrid,Medium,12,2022,2024,1853,2938
PROJ-8494,Jabalpur,Hilly Forests,2102.0,2707,2,81355.84088581688,2037,59554,4,S/C 220 kV,GIS,High,18,2017,2019,679,3192
PROJ-6965,Chhattisgarh,Hilly Forests,1259.0,1523,1,60920.0,2742,233019,2,D/C 765 kV,AIS,High,18,2013,2016,457,1764
PROJ-8816,Delhi,Northern Plains,1481.0,1351,1,40530.0,1419,33072,3,S/C 220 kV,AIS,Medium,18,2015,2017,473,2971
PROJ-8749,Karnataka,Coastal Plains,1285.0,5939,2,178170.0,11880,463242,2,D/C 400 kV,Hybrid,High,18,2010,2013,1980,2714
PROJ-2489,Odisha,Coastal Plains,1019.0,726,1,25410.0,762,17424,1,S/C 220 kV,Hybrid,Medium,18,2022,2024,254,500
PROJ-5423,Rajasthan,Desert Plains,1255.0,1083,2,32548.347129419904,2616,162450,2,D/C 765 kV,AIS,Medium,18,2013,2015,436,1959
PROJ-4761,Gujarat,Desert Plains,1342.0,1337,2,40182.03149772337,2670,98938,2,D/C 400 kV,AIS,High,18,2015,2019,445,2933
PROJ-3164,Odisha,Coastal Plains,1070.0,5878,1,176656.6799877472,11748,434972,4,D/C 400 kV,AIS,Medium,18,2013,2016,1958,3106
PROJ-3540,Chhattisgarh,Hilly Forests,2158.0,1819,2,54570.0,3660,117871,2,D/C 400 kV,GIS,Low,12,2014,2017,610,3062
PROJ-2425,Chhattisgarh,Hilly Forests,888.0,780,2,23400.0,936,19094,1,S/C 220 kV,AIS,Low,12,2012,2014,312,500
PROJ-6290,Gujarat,Desert Plains,1523.0,1563,2,62520.0,2814,203268,2,D/C 765 kV,GIS,High,18,2011,2013,469,1710
PROJ-4700,Raipur,Hilly Forests,1501.0,1510,1,45300.0,1812,36240,3,S/C 220 kV,Hybrid,Low,18,2011,2013,604,2867
PROJ-8806,Assam,Hilly Forests,1728.0,1685,2,50550.0,4044,123746,2,D/C 400 kV,AIS,Low,12,2010,2014,674,3414
PROJ-8827,Raipur,Hilly Forests,2690.469480286639,2480,3,86800.0,2604,51604,4,S/C 220 kV,GIS,Medium,12,2016,2018,868,4461
PROJ-5711,Bihar,Northern Plains,1078.0,786,2,27510.0,825,16978,2,S/C 220 kV,GIS,Medium,18,2020,2024,275,500
PROJ-8947,Assam,Hilly Forests,1647.0,1734,2,52113.42005763076,3480,108243,2,D/C 400 kV,GIS,High,12,2015,2018,580,2990
PROJ-8188,Karnataka,Coastal Plains,2377.0,2590,2,77700.0,6216,186480,4,D/C 400 kV,AIS,Low,18,2016,2019,1036,4331
PROJ-3042,Odisha,Coastal Plains,1056.0,1170,1,46800.0,2106,179010,1,D/C 765 kV,Hybrid,High,18,2016,2018,351,500
PROJ-9449,Delhi,Northern Plains,1230.0,1383,2,48405.0,1452,33856,2,S/C 220 kV,AIS,Medium,12,2018,2022,484,1365
PROJ-5377,Karnataka,Coastal Plains,1410.0,1497,1,44990.651572245246,3000,107784,4,D/C 400 kV,AIS,Medium,18,2013,2016,500,3329
PROJ-6998,Karnataka,Coastal Plains,1981.0,1920,2,57600.0,3456,288000,3,D/C 765 kV,Hybrid,High,18,2017,2021,576,2773
PROJ-8228,Odisha,Coastal Plains,2599.0,2731,2,82077.13389699516,5478,207556,5,D/C 400 kV,Hybrid,Medium,12,2022,2025,913,4781
PROJ-7304,Jabalpur,Hilly Forests,1240.0,1128,2,33840.0,2274,73094,1,D/C 400 kV,GIS,Low,18,2019,2021,379,500
PROJ-4972,Bihar,Northern Plains,1557.0,1392,2,41760.0,1671,28965,1,S/C 220 kV,GIS,Low,18,2017,2019,557,1757
PROJ-1639,Bihar,Northern Plains,1572.0,1447,2,43410.0,1302,31255,2,S/C 220 kV,GIS,High,12,2022,2025,434,2964
PROJ-3062,Karnataka,Coastal Plains,1908.0,2110,1,62509.0,4218,151920,2,D/C 400 kV,AIS,Medium,12,2011,2013,703,3122
PROJ-3026,Chhattisgarh,Hilly Forests,927.0,690,2,20700.0,828,16560,1,S/C 220 kV,AIS,Low,12,2014,2016,276,500
PROJ-6122,Assam,Hilly Forests,1385.0,895,2,27099.0,2142,120825,3,D/C 765 kV,Hybrid,Medium,18,2019,2022,357,1309
PROJ-9049,Bihar,Northern Plains,1869.0,1634,1,57190.0,1716,40000,3,S/C 220 kV,AIS,Medium,18,2014,2017,572,2764
PROJ-3314,Delhi,Northern Plains,964.0,758,1,22740.0,1818,55668,1,D/C 400 kV,Hybrid,Low,12,2020,2024,303,500
PROJ-1884,Rajasthan,Desert Plains,2280.0,2745,1,82350.0,2064,59292,3,S/C 220 kV,GIS,High,18,2019,2023,688,2647
PROJ-9592,Gujarat,Desert Plains,2304.0,2332,3,69960.0,5598,171262,3,D/C 400 kV,AIS,Low,12,2022,2024,933,4093
PROJ-1207,Chhattisgarh,Hilly Forests,902.0,894,1,26820.0,2160,134100,1,D/C 765 kV,AIS,Low,12,2013,2016,360,500
PROJ-4569,Delhi,Northern Plains,1618.0,1470,1,51450.0,1323,30588,3,S/C 220 kV,GIS,High,12,2019,2021,441,1670
PROJ-7280,Chhattisgarh,Hilly Forests,2050.0,1384,2,41594.56364461417,3324,188224,4,D/C 765 kV,Hybrid,Low,18,2015,2018,554,3479
PROJ-8978,Karnataka,Coastal Plains,2259.0,3243,2,129720.0,5838,496179,5,D/C 765 kV,AIS,High,18,2013,2016,973,4519
PROJ-3570,Delhi,Northern Plains,1766.0,2198,2,72346.0,4386,171444,3,D/C 400 kV,AIS,Medium,18,2012,2015,731,2875
PROJ-5956,Karnataka,Coastal Plains,2371.0,2197,2,66028.36439827843,5256,318565,5,D/C 765 kV,AIS,Low,12,2010,2013,876,4447
PROJ-5799,Raipur,Hilly Forests,1053.0,948,1,29750.0,1902,68256,2,D/C 400 kV,Hybrid,Medium,12,2020,2022,317,500
PROJ-7518,Raipur,Hilly Forests,2690.469480286639,2155,3,64650.0,2586,46548,4,S/C 220 kV,GIS,Low,12,2018,2022,862,4528
PROJ-9275,Chhattisgarh,Hilly Forests,936.0,565,2,16980.439638155352,1362,84750,1,D/C 765 kV,Hybrid,Low,18,2017,2021,227,500
PROJ-8772,Odisha,Coastal Plains,1484.0,1470,1,58800.0,2646,198450,1,D/C 765 kV,GIS,High,12,2012,2016,441,1169
PROJ-9075,Bihar,Northern Plains,2196.0,3230,3,96900.0,2907,79070,4,S/C 220 kV,AIS,High,18,2018,2021,969,4330
PROJ-1900,Delhi,Northern Plains,892.0,863,1,30205.0,906,20712,1,S/C 220 kV,AIS,Medium,12,2022,2026,302,500
PROJ-1240,Karnataka,Coastal Plains,1492.0,1177,1,41195.0,1236,24491,2,S/C 220 kV,GIS,Medium,18,2012,2015,412,1366
PROJ-3424,Delhi,Northern Plains,1220.0,4612,2,138360.0,11070,338705,2,D/C 400 kV,AIS,Low,12,2018,2022,1845,2659
PROJ-3579,Odisha,Coastal Plains,1983.0,2004,2,60227.96643338641,4014,158316,3,D/C 400 kV,Hybrid,Low,12,2017,2021,669,2838
PROJ-7413,Jabalpur,Hilly Forests,2363.0,2335,3,81725.0,2802,56040,3,S/C 220 kV,AIS,Low,12,2013,2017,934,4489
PROJ-1006,Assam,Hilly Forests,961.0,678,1,20019.0,1626,101022,2,D/C 765 kV,AIS,Low,12,2012,2015,271,500
PROJ-6398,Chhattisgarh,Hilly Forests,1381.0,1100,2,38500.0,1155,26400,3,S/C 220 kV,Hybrid,Medium,12,2014,2018,385,1920
PROJ-6544,Karnataka,Coastal Plains,2011.0,2015,1,60558.5590635098,4044,125784,4,D/C 400 kV,GIS,Medium,18,2010,2014,674,2920
PROJ-6957,Chhattisgarh,Hilly Forests,2257.0,2802,3,84210.95905506425,5604,201744,3,D/C 400 kV,AIS,Medium,18,2016,2019,934,4428
PROJ-8885,Jabalpur,Hilly Forests,1183.0,1084,2,32578.401004885665,816,22556,1,S/C 220 kV,GIS,High,18,2014,2017,272,500
PROJ-4130,Delhi,Northern Plains,1534.0,1540,2,46200.0,2772,207900,3,D/C 765 kV,GIS,High,12,2015,2019,462,1430
PROJ-6383,Odisha,Coastal Plains,1479.0,2107,1,66436.0,1581,50568,4,S/C 220 kV,Hybrid,High,18,2016,2018,527,2834
PROJ-8233,Karnataka,Coastal Plains,1343.0,5673,1,180330.0,11352,431148,2,D/C 400 kV,Hybrid,Medium,18,2021,2025,1892,3231
PROJ-7768,Delhi,Northern Plains,1747.0,1481,1,44430.0,3534,202897,4,D/C 765 kV,AIS,Low,18,2016,2019,589,2807
PROJ-5037,Assam,Hilly Forests,1382.0,1750,2,70000.0,3150,267750,2,D/C 765 kV,Hybrid,High,18,2010,2013,525,1429
PROJ-5720,Jabalpur,Hilly Forests,1363.0,1200,2,36000.0,2880,180000,3,D/C 765 kV,AIS,Medium,12,2013,2015,480,2436
PROJ-5735,Assam,Hilly Forests,1735.0,1758,1,52740.0,4218,126576,3,D/C 400 kV,AIS,Low,12,2013,2017,703,2727
PROJ-8083,Odisha,Coastal Plains,2690.469480286639,2720,2,81746.54126687178,5436,176256,5,D/C 400 kV,GIS,High,18,2014,2018,906,4419
PROJ-7688,Rajasthan,Desert Plains,1164.0,482,2,13567.0,1158,72300,1,D/C 765 kV,Hybrid,Low,18,2014,2017,193,500
PROJ-2997,Odisha,Coastal Plains,1108.0,4633,1,126005.0,11130,694950,2,D/C 765 kV,AIS,Low,18,2018,2020,1855,2724
PROJ-8757,Delhi,Northern Plains,2609.0,2717,3,95095.0,2853,58687,4,S/C 220 kV,GIS,Medium,12,2014,2018,951,4753
PROJ-2575,Assam,Hilly Forests,987.0,1074,1,32220.0,2130,79476,1,D/C 400 kV,AIS,Medium,18,2020,2024,355,500
PROJ-5432,Jabalpur,Hilly Forests,1228.0,1401,2,42030.0,2796,100872,1,D/C 400 kV,AIS,Medium,18,2022,2025,466,1157
PROJ-2638,Delhi,Northern Plains,1364.0,4522,1,135660.0,10872,610470,2,D/C 765 kV,GIS,Medium,12,2013,2016,1812,3042
PROJ-7203,Chhattisgarh,Hilly Forests,2130.0,1938,2,58140.0,3882,120978,2,D/C 400 kV,GIS,High,18,2019,2022,647,2759
PROJ-8175,Karnataka,Coastal Plains,2389.0,2660,2,79943.30873892608,5316,210140,4,D/C 400 kV,AIS,High,18,2018,2020,886,4055
PROJ-9790,Gujarat,Desert Plains,1173.0,897,1,26958.32629278823,1800,55994,1,D/C 400 kV,GIS,Low,12,2019,2022,300,500
PROJ-1898,Rajasthan,Desert Plains,1508.0,1226,2,36846.05132102383,2940,183900,3,D/C 765 kV,Hybrid,Low,12,2019,2023,490,3487
PROJ-4995,Chhattisgarh,Hilly Forests,973.0,1002,2,30060.0,2010,74148,1,D/C 400 kV,Hybrid,Low,18,2021,2024,335,500
PROJ-2994,Rajasthan,Desert Plains,1194.0,1259,1,37770.0,3048,186332,3,D/C 765 kV,AIS,Medium,18,2021,2023,508,1484
PROJ-2414,Delhi,Northern Plains,1485.0,1268,2,38108.314090585816,3054,172448,3,D/C 765 kV,Hybrid,Low,12,2013,2017,509,2800
PROJ-4582,Delhi,Northern Plains,1303.0,7399,2,215809.0,5550,177576,3,S/C 220 kV,Hybrid,High,12,2011,2015,1850,3120
PROJ-9343,Chhattisgarh,Hilly Forests,2375.0,2401,3,72159.3549932938,5772,360150,3,D/C 765 kV,AIS,Medium,12,2014,2018,962,4596
PROJ-3083,Chhattisgarh,Hilly Forests,1010.0,854,1,29890.0,897,20496,1,S/C 220 kV,AIS,Medium,18,2020,2023,299,500
PROJ-5742,Rajasthan,Desert Plains,1310.0,1320,2,43121.0,2634,95040,3,D/C 400 kV,AIS,High,12,2022,2026,439,1400
PROJ-7957,Delhi,Northern Plains,1549.0,1640,2,49200.0,1722,35424,3,S/C 220 kV,GIS,Medium,18,2017,2019,574,3207
PROJ-4006,Chhattisgarh,Hilly Forests,2380.0,2233,2,89320.0,4020,290402,2,D/C 765 kV,GIS,High,12,2015,2018,670,2978
PROJ-6392,Raipur,Hilly Forests,2463.0,2712,3,81506.11026314569,5424,195264,4,D/C 400 kV,Hybrid,Low,18,2014,2018,904,4448
PROJ-3063,Gujarat,Desert Plains,974.0,658,1,19740.0,789,15792,1,S/C 220 kV,AIS,Low,18,2010,2013,263,500
PROJ-1853,Bihar,Northern Plains,1615.0,1188,1,41580.0,1425,25661,2,S/C 220 kV,GIS,Low,18,2019,2023,475,1327
PROJ-7625,Assam,Hilly Forests,1292.0,1628,1,48927.70925826002,3240,117216,3,D/C 400 kV,AIS,Medium,18,2021,2025,540,3079
PROJ-7018,Raipur,Hilly Forests,2085.0,1989,1,59777.15830139999,3984,143208,2,D/C 400 kV,Hybrid,Medium,18,2010,2014,664,3016
PROJ-7758,Gujarat,Desert Plains,1065.0,897,1,26958.32629278823,1800,64584,2,D/C 400 kV,Hybrid,High,12,2019,2023,300,500
PROJ-5074,Delhi,Northern Plains,1517.0,1243,1,37290.0,2988,180235,4,D/C 765 kV,GIS,Medium,12,2013,2016,498,2747
PROJ-8633,Rajasthan,Desert Plains,2690.469480286639,2615,3,78590.8843429668,5244,169452,5,D/C 400 kV,GIS,Medium,18,2017,2020,874,4308
PROJ-4654,Delhi,Northern Plains,1122.0,960,2,28800.0,1938,62208,1,D/C 400 kV,GIS,Low,12,2021,2024,323,500
PROJ-4912,Delhi,Northern Plains,1444.0,890,2,26700.0,2136,64080,3,D/C 400 kV,Hybrid,Low,18,2015,2018,356,1483
PROJ-8873,Rajasthan,Desert Plains,1572.0,1710,1,51967.0,3420,110808,4,D/C 400 kV,GIS,Medium,18,2020,2023,570,3210
PROJ-9712,Jabalpur,Hilly Forests,1743.0,2467,2,74010.0,4440,370050,2,D/C 765 kV,AIS,High,18,2013,2015,740,2818
PROJ-7013,Odisha,Coastal Plains,872.0,809,1,28315.0,849,19416,1,S/C 220 kV,AIS,Medium,18,2012,2015,283,500
PROJ-2510,Odisha,Coastal Plains,1462.0,1138,1,39830.0,1365,24581,1,S/C 220 kV,GIS,Low,12,2017,2021,455,1355
PROJ-7840,Rajasthan,Desert Plains,2690.469480286639,2782,2,83460.0,5562,180274,3,D/C 400 kV,GIS,Medium,12,2013,2017,927,4315
PROJ-5891,Delhi,Northern Plains,905.0,762,2,22860.0,915,18288,1,S/C 220 kV,AIS,Low,18,2020,2022,305,500
PROJ-5656,Raipur,Hilly Forests,1507.0,1082,2,32518.293253954143,2598,153644,1,D/C 765 kV,GIS,Medium,12,2018,2021,433,1598
PROJ-9452,Jabalpur,Hilly Forests,1120.0,822,1,25908.0,1980,110970,1,D/C 765 kV,GIS,Low,18,2011,2015,330,500
PROJ-3052,Rajasthan,Desert Plains,1569.0,1150,1,34500.0,2766,155250,3,D/C 765 kV,GIS,Low,18,2014,2018,461,1791
PROJ-1962,Raipur,Hilly Forests,1666.0,1540,1,46200.0,2772,207900,2,D/C 765 kV,GIS,High,12,2017,2019,462,3036
PROJ-1419,Karnataka,Coastal Plains,2134.0,2150,1,64500.0,1935,46440,3,S/C 220 kV,GIS,High,12,2016,2020,645,2971
PROJ-1260,Assam,Hilly Forests,1293.0,2199,2,66088.47214920995,1650,52776,3,S/C 220 kV,Hybrid,High,18,2016,2018,550,1287
PROJ-1854,Raipur,Hilly Forests,1183.0,4568,2,137286.10312759937,10968,685200,3,D/C 765 kV,AIS,Medium,18,2010,2014,1828,2699
PROJ-8525,Raipur,Hilly Forests,945.0,790,2,27650.0,948,19339,1,S/C 220 kV,AIS,Low,12,2011,2015,316,500
PROJ-3755,Jabalpur,Hilly Forests,2298.0,1938,1,58244.41065264615,3882,120978,2,D/C 400 kV,GIS,Medium,18,2018,2020,647,3151
PROJ-4598,Assam,Hilly Forests,2690.469480286639,3010,2,120400.0,5418,391450,5,D/C 765 kV,GIS,High,18,2016,2019,903,4285
PROJ-2572,Chhattisgarh,Hilly Forests,1305.0,1558,2,49858.0,3120,112176,3,D/C 400 kV,AIS,High,18,2021,2023,520,1299
PROJ-1635,Chhattisgarh,Hilly Forests,1707.0,1289,1,37914.0,2586,80465,2,D/C 400 kV,GIS,Medium,18,2012,2016,431,2971
PROJ-4371,Jabalpur,Hilly Forests,1136.0,5294,2,159105.21671574237,10572,402344,2,D/C 400 kV,AIS,High,18,2013,2017,1762,2957
PROJ-5350,Bihar,Northern Plains,2690.469480286639,3103,2,93090.0,5586,403545,4,D/C 765 kV,GIS,High,12,2011,2015,931,4707
PROJ-2064,Chhattisgarh,Hilly Forests,1385.0,1217,2,34388.0,2946,166729,1,D/C 765 kV,Hybrid,Medium,12,2021,2025,491,1580
PROJ-4129,Jabalpur,Hilly Forests,1680.0,1285,2,44975.0,1542,26738,2,S/C 220 kV,GIS,Low,18,2016,2018,514,2881
PROJ-1611,Jabalpur,Hilly Forests,1405.0,5634,2,169676.0,11274,351697,3,D/C 400 kV,GIS,Medium,18,2017,2021,1879,2961
PROJ-1885,Bihar,Northern Plains,2526.0,2280,3,68400.0,5466,342000,3,D/C 765 kV,Hybrid,Medium,18,2014,2018,911,4454
PROJ-1558,Raipur,Hilly Forests,1172.0,1428,1,43178.0,1071,30845,1,S/C 220 kV,GIS,High,12,2017,2021,357,500
PROJ-6543,Gujarat,Desert Plains,1467.0,1016,2,31586.0,2040,73152,1,D/C 400 kV,Hybrid,Medium,12,2012,2015,340,1518
PROJ-4138,Jabalpur,Hilly Forests,1526.0,1741,2,50567.0,3480,125352,4,D/C 400 kV,Hybrid,Medium,18,2011,2014,580,3260
PROJ-5030,Karnataka,Coastal Plains,1214.0,4600,2,161000.0,5520,110400,4,S/C 220 kV,AIS,Low,18,2015,2018,1840,2800
PROJ-8050,Odisha,Coastal Plains,2690.469480286639,2186,3,65697.77176815504,5238,284289,3,D/C 765 kV,GIS,Low,18,2011,2013,873,4942
PROJ-5364,Gujarat,Desert Plains,1177.0,1020,1,30654.95297507692,2046,66096,1,D/C 400 kV,GIS,Low,12,2012,2015,341,500
PROJ-4782,Karnataka,Coastal Plains,1351.0,1473,1,58920.0,2652,220950,3,D/C 765 kV,Hybrid,High,12,2011,2014,442,1500
PROJ-2027,Chhattisgarh,Hilly Forests,1790.0,1678,1,50340.0,4026,120816,3,D/C 400 kV,AIS,Low,12,2019,2023,671,2681
PROJ-8006,Bihar,Northern Plains,1328.0,1055,2,31650.0,1266,25826,3,S/C 220 kV,AIS,Low,18,2010,2014,422,1590
PROJ-7117,Delhi,Northern Plains,1612.0,1993,2,57348.0,1500,43049,2,S/C 220 kV,GIS,High,18,2022,2024,500,3023
PROJ-8241,Bihar,Northern Plains,1282.0,4552,1,136560.0,10926,327744,3,D/C 400 kV,Hybrid,Low,12,2014,2017,1821,3289
PROJ-9505,Jabalpur,Hilly Forests,2249.0,2188,2,65640.0,4374,136584,2,D/C 400 kV,GIS,High,18,2013,2017,729,3025
PROJ-3051,Bihar,Northern Plains,2470.0,2983,2,119320.0,5370,447450,5,D/C 765 kV,Hybrid,High,18,2010,2013,895,3958
PROJ-2976,Karnataka,Coastal Plains,1449.0,1025,2,30750.0,2460,63985,2,D/C 400 kV,GIS,Low,12,2014,2018,410,1429
PROJ-2566,Bihar,Northern Plains,2167.0,1809,2,54367.46071756288,3618,135675,4,D/C 400 kV,Hybrid,Medium,18,2016,2019,603,3125
PROJ-4418,Odisha,Coastal Plains,968.0,1076,1,32280.0,2160,77472,1,D/C 400 kV,AIS,Medium,18,2012,2016,360,500
PROJ-9754,Delhi,Northern Plains,1219.0,1163,2,40705.0,1221,27912,2,S/C 220 kV,AIS,Medium,12,2021,2025,407,1348
PROJ-4119,Karnataka,Coastal Plains,1427.0,1563,1,54705.0,1407,37512,4,S/C 220 kV,Hybrid,High,12,2018,2021,469,3123
PROJ-6779,Bihar,Northern Plains,1125.0,5744,1,172629.4606753351,11484,413568,2,D/C 400 kV,AIS,High,12,2020,2022,1914,2935
PROJ-4395,Raipur,Hilly Forests,2039.0,1983,2,79320.0,3570,297450,2,D/C 765 kV,Hybrid,High,18,2021,2025,595,3272
PROJ-5835,Odisha,Coastal Plains,2690.469480286639,2653,3,79732.93161066575,5298,171914,4,D/C 400 kV,GIS,High,12,2016,2018,883,4816
PROJ-9426,Karnataka,Coastal Plains,1009.0,509,2,15297.422612072698,1236,76350,2,D/C 765 kV,AIS,Low,18,2021,2024,206,500
PROJ-1575,Gujarat,Desert Plains,1280.0,1711,1,51330.0,3402,123192,4,D/C 400 kV,AIS,High,12,2022,2024,567,2418
PROJ-7635,Chhattisgarh,Hilly Forests,1411.0,5669,2,185880.0,11328,367351,2,D/C 400 kV,GIS,High,12,2022,2025,1888,3099
PROJ-7220,Gujarat,Desert Plains,1824.0,2035,2,60790.0,4068,146520,3,D/C 400 kV,Hybrid,High,12,2018,2022,678,2923
PROJ-3929,Bihar,Northern Plains,2690.469480286639,2877,2,100695.0,2589,62143,5,S/C 220 kV,GIS,High,12,2022,2026,863,4624
PROJ-8972,Karnataka,Coastal Plains,1406.0,1270,1,38100.0,2544,91440,3,D/C 400 kV,Hybrid,Low,18,2010,2014,424,1650
PROJ-8950,Bihar,Northern Plains,1673.0,1506,1,52710.0,1581,32530,4,S/C 220 kV,GIS,Medium,18,2019,2022,527,2766
PROJ-1783,Rajasthan,Desert Plains,2464.0,3220,2,128800.0,5796,483000,5,D/C 765 kV,Hybrid,High,18,2015,2019,966,4479
PROJ-1469,Bihar,Northern Plains,1033.0,965,2,27083.0,1932,76235,1,D/C 400 kV,Hybrid,Medium,12,2017,2020,322,500
PROJ-2969,Delhi,Northern Plains,1583.0,1846,1,55479.45410979607,3666,132912,2,D/C 400 kV,Hybrid,High,12,2011,2015,611,3083
PROJ-1365,Delhi,Northern Plains,1106.0,1027,1,41080.0,1848,133561,1,D/C 765 kV,GIS,High,18,2013,2015,308,500
PROJ-2706,Assam,Hilly Forests,2170.0,1770,1,57835.0,4242,238950,4,D/C 765 kV,GIS,Medium,18,2022,2026,707,2799
PROJ-3861,Chhattisgarh,Hilly Forests,2690.469480286639,2238,3,78330.0,2685,46568,4,S/C 220 kV,GIS,Low,18,2017,2021,895,4740
PROJ-1496,Raipur,Hilly Forests,1493.0,1360,1,47600.0,1428,28299,1,S/C 220 kV,GIS,Medium,12,2013,2016,476,1808
PROJ-4066,Gujarat,Desert Plains,1863.0,1899,1,56970.0,3804,150021,2,D/C 400 kV,Hybrid,Medium,12,2019,2023,634,2870
PROJ-1844,Jabalpur,Hilly Forests,1087.0,805,1,24150.0,966,17388,1,S/C 220 kV,GIS,Low,18,2021,2025,322,500
PROJ-3253,Rajasthan,Desert Plains,1189.0,1449,1,43470.0,2898,104328,1,D/C 400 kV,AIS,High,18,2016,2019,483,942
PROJ-6030,Delhi,Northern Plains,1202.0,5823,1,232920.0,10482,873450,4,D/C 765 kV,Hybrid,High,18,2022,2025,1747,3138
PROJ-4831,Gujarat,Desert Plains,1913.0,2360,1,70800.0,1770,56640,3,S/C 220 kV,Hybrid,High,12,2017,2019,590,3131
PROJ-8756,Rajasthan,Desert Plains,2573.0,2282,3,79870.0,2739,54768,3,S/C 220 kV,Hybrid,Low,12,2013,2017,913,4679
PROJ-1967,Assam,Hilly Forests,1117.0,1089,1,32670.0,2172,67980,1,D/C 400 kV,GIS,Medium,18,2018,2020,362,500
PROJ-7917,Bihar,Northern Plains,1372.0,1074,1,32220.0,1128,26292,3,S/C 220 kV,Hybrid,Medium,12,2011,2015,376,1473
PROJ-3507,Raipur,Hilly Forests,1629.0,1487,1,44690.11281758762,2994,96358,4,D/C 400 kV,GIS,Medium,12,2010,2014,499,2796
PROJ-4986,Odisha,Coastal Plains,1266.0,4582,2,137460.0,10998,687300,4,D/C 765 kV,Hybrid,Low,18,2022,2025,1833,2903
PROJ-6823,Gujarat,Desert Plains,2217.0,3070,2,107450.0,2763,73680,5,S/C 220 kV,AIS,High,12,2020,2022,921,4783
PROJ-5730,Delhi,Northern Plains,1000.0,979,2,29422.74408098069,1968,70488,1,D/C 400 kV,Hybrid,Medium,18,2014,2017,328,500
PROJ-7918,Bihar,Northern Plains,1535.0,1416,2,42556.287659518544,1062,30586,3,S/C 220 kV,GIS,High,18,2022,2026,354,1685
PROJ-8539,Odisha,Coastal Plains,1520.0,5446,1,165898.0,10884,339961,4,D/C 400 kV,GIS,Medium,12,2020,2023,1814,3053
PROJ-9840,Assam,Hilly Forests,2278.0,1566,2,47064.3689793828,3756,211410,2,D/C 765 kV,GIS,Medium,12,2011,2013,626,2908
PROJ-6427,Chhattisgarh,Hilly Forests,2690.469480286639,2228,2,66840.0,5346,139081,4,D/C 400 kV,GIS,Low,18,2017,2021,891,4516
PROJ-8133,Delhi,Northern Plains,1563.0,1294,1,45290.0,1359,26926,3,S/C 220 kV,GIS,Medium,18,2020,2023,453,1060
PROJ-1086,Gujarat,Desert Plains,1363.0,1371,1,47985.0,1440,32904,3,S/C 220 kV,AIS,Medium,18,2012,2016,480,3237
PROJ-6990,Jabalpur,Hilly Forests,2016.0,1963,2,68705.0,2061,48054,4,S/C 220 kV,Hybrid,Medium,12,2011,2013,687,2594
PROJ-4978,Jabalpur,Hilly Forests,1232.0,875,2,26250.0,1758,54621,2,D/C 400 kV,GIS,Medium,18,2019,2021,293,500
PROJ-6951,Jabalpur,Hilly Forests,1304.0,2019,1,60678.77456537284,1521,48456,3,S/C 220 kV,AIS,High,18,2020,2024,507,1462
PROJ-6647,Odisha,Coastal Plains,1524.0,1332,2,46620.0,1599,32607,3,S/C 220 kV,Hybrid,Low,18,2017,2019,533,2905
PROJ-4632,Karnataka,Coastal Plains,1133.0,4569,1,137070.0,10968,685350,3,D/C 765 kV,AIS,Low,12,2018,2020,1828,2870
PROJ-6549,Bihar,Northern Plains,2368.0,2030,3,60900.0,4872,146160,5,D/C 400 kV,AIS,Low,12,2020,2022,812,4320
PROJ-5414,Karnataka,Coastal Plains,1401.0,1690,2,50700.0,3042,253500,3,D/C 765 kV,Hybrid,High,18,2011,2015,507,1644
PROJ-2891,Rajasthan,Desert Plains,1414.0,1820,2,63700.0,1911,44554,4,S/C 220 kV,AIS,Medium,12,2018,2021,637,3344
PROJ-3401,Gujarat,Desert Plains,2207.0,2830,1,85052.46756810557,2124,61128,3,S/C 220 kV,GIS,High,12,2013,2016,708,2952
PROJ-1460,Bihar,Northern Plains,2690.469480286639,2359,2,70897.09222373182,5658,318465,4,D/C 765 kV,GIS,Medium,18,2018,2021,943,4455
